movie_id,title,overview,release_date,runtime,vote_average,vote_count,popularity,original_language,director,top_cast
7326,Juno,"A young girl named Juno gets herself pregnant and tries to stand on her own, but soon learns a few lessons about being grown up.",2007-12-05,96.0,7.0,2244,19.782725,en,Jason Reitman,"Ellen Page, Michael Cera, Jennifer Garner"
326284,Pound of Flesh,"In China to donate his kidney to his dying niece, former black-ops agent Deacon awakes the day before the operation to find he is the latest victim of organ theft. Stitched up and pissed-off, Deacon descends from his opulent hotel in search of his stolen kidney and carves a blood-soaked path through the darkest corners of the city. The clock is ticking for his niece and with each step he loses blood.",2015-05-07,104.0,5.5,63,4.943588,en,Ernie Barbarash,"Jean-Claude Van Damme, John Ralston, Darren Shahlavi"
681,Diamonds Are Forever,Diamonds are stolen only to be sold again in the international market. James Bond infiltrates a smuggling mission to find out who’s guilty. The mission takes him to Las Vegas where Bond meets his archenemy Blofeld.,1971-12-13,120.0,6.3,553,34.634181,en,Guy Hamilton,"Sean Connery, Jill St. John, Charles Gray"
238,The Godfather,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",1972-03-14,175.0,8.4,5893,143.659698,en,Francis Ford Coppola,"Marlon Brando, Al Pacino, James Caan"
535,Flashdance,The popular 1980’s dance movie that depicts the life of an exotic dancer with a side job as a welder who true desire is to get into ballet school. It’s her dream to be a professional dancer and now is her chance. The film has a great soundtrack with an Oscar winning song.,1983-04-14,95.0,6.1,302,18.422323,en,Adrian Lyne,"Jennifer Beals, Michael Nouri, Lilia Skala"
19913,(500) Days of Summer,"Tom (Joseph Gordon-Levitt), greeting-card writer and hopeless romantic, is caught completely off-guard when his girlfriend, Summer (Zooey Deschanel), suddenly dumps him. He reflects on their 500 days together to try to figure out where their love affair went sour, and in doing so, Tom rediscovers his true passions in life.",2009-07-17,95.0,7.2,2904,45.610993,en,Marc Webb,"Joseph Gordon-Levitt, Zooey Deschanel, Chloë Grace Moretz"
713,The Piano,"After a long voyage from Scotland, pianist Ada McGrath and her young daughter, Flora, are left with all their belongings, including a piano, on a New Zealand beach. Ada, who has been mute since childhood, has been sold into marriage to a local man named Alisdair Stewart. Making little attempt to warm up to Alisdair, Ada soon becomes intrigued by his Maori-friendly acquaintance, George Baines, leading to tense, life-altering conflicts.",1993-05-19,121.0,7.1,281,17.681707,en,Jane Campion,"Holly Hunter, Harvey Keitel, Sam Neill"
77930,Magic Mike,"Mike, an experienced stripper, takes a younger performer called The Kid under his wing and schools him in the arts of partying, picking up women, and making easy money.",2012-06-28,110.0,6.1,1040,35.897151,en,Steven Soderbergh,"Channing Tatum, Matthew McConaughey, Alex Pettyfer"
10727,Darkness Falls,"A vengeful spirit has taken the form of the Tooth Fairy to exact vengeance on the town that lynched her 150 years earlier. Her only opposition is the only child, now grown up, who has survived her before",2003-01-24,86.0,4.9,161,11.199544,en,Jonathan Liebesman,"Chaney Kley, Emma Caulfield, Lee Cormie"
253,Live and Let Die,James Bond must investigate a mysterious murder case of a British agent in New Orleans. Soon he finds himself up against a gangster boss named Mr. Big.,1973-07-05,121.0,6.4,533,30.465138,en,Guy Hamilton,"Roger Moore, Yaphet Kotto, Jane Seymour"
17908,My Dog Skip,"A shy boy is unable to make friends in Yazoo City, Mississippi in 1942, until his parents give him a terrier puppy for his ninth birthday. The dog, which he names Skip, becomes well known and loved throughout the community and enriches the life of the boy, Willie, as he grows into manhood. Based on the best-selling Mississippi memoir by the late Willie Morris.",2000-01-14,95.0,6.5,69,5.675535,en,Jay Russell,"Frankie Muniz, Diane Lane, Kevin Bacon"
8390,"Definitely, Maybe","When Will decides to tell his daughter the story of how he met her mother, he discovers that a second look at the past might also give him a second chance at the future.",2008-02-08,112.0,6.7,620,29.173266,en,Adam Brooks,"Ryan Reynolds, Abigail Breslin, Elizabeth Banks"
57119,Jumping the Broom,Two very different families converge on Martha's Vineyard one weekend for a wedding.,2011-05-06,112.0,6.0,56,4.492455,en,Salim Akil,"Paula Patton, Julie Bowen, Meagan Good"
3291,"Good Night, and Good Luck.","The story of journalist, Edward R Murrow's stand against Senator McCarthy's anti-communist witch-hunts in the early 1950s.",2005-09-16,93.0,6.8,273,17.717681,en,George Clooney,"David Strathairn, Jeff Daniels, Alex Borstein"
398,Capote,"A biopic of the writer, Truman Capote and his assignment for The New Yorker to write the non-fiction book, 'In Cold Blood'.",2005-09-30,114.0,6.8,384,17.434862,en,Bennett Miller,"Philip Seymour Hoffman, Allie Mickelson, Craig Archibald"
8068,Desperado,A gunslinger is embroiled in a war with a local drug runner.,1995-08-25,104.0,6.8,881,25.511217,en,Robert Rodriguez,"Antonio Banderas, Salma Hayek, Joaquim de Almeida"
10803,Logan's Run,"An idyllic sci-fi future has one major drawback: All citizens get a chance of being 'renewed' in a Civic Ceremony at their 30th birthday, unless they run and escape before their time comes.",1976-06-23,119.0,6.6,269,12.268143,en,Michael Anderson,"Michael York, Richard Jordan, Jenny Agutter"
682,The Man with the Golden Gun,A golden bullet has 007 engraved on it as it smashes into the secret service headquarters. The bullet came from the professional killer Scaramanga who has yet to miss a target and James Bond begins a mission to try and stop him.,1974-12-01,125.0,6.3,524,30.214716,en,Guy Hamilton,"Roger Moore, Christopher Lee, Britt Ekland"
10117,Action Jackson,Vengence drives a tough Detroit cop to stay on the trail of a power hungry auto magnate who's systematically eliminating his competition.,1988-02-12,96.0,4.9,50,6.872784,en,Craig R. Baxley,"Carl Weathers, Craig T. Nelson, Vanity"
9392,The Descent,"After a tragic accident, six friends reunite for a caving expedition. Their adventure soon goes horribly wrong when a collapse traps them deep underground and they find themselves pursued by bloodthirsty creatures. As their friendships deteriorate, they find themselves in a desperate struggle to survive the creatures and each other.",2005-07-08,99.0,6.8,1005,23.413188,en,Neil Marshall,"Shauna Macdonald, Natalie Mendoza, Alex Reid"
24977,Michael Jordan to the Max,"This documentary showcases basketball player Michael Jordan's awe-inspiring moves, providing behind-the-scenes and on-the-court action, including footage of Jordan and the Chicago Bulls going head-to-head against the Utah Jazz in the 1997 NBA Finals. Phil Jackson and Bob Costas are interviewed (among others), and the awesome soundtrack includes songs by Earth, Wind and Fire, Fatboy Slim and Freddie King.",2000-05-05,46.0,7.5,10,1.830306,en,James D. Stern,"Michael Jordan, Phil Jackson, Bob Costas"
79316,Devil's Due,An unexpected pregnancy takes a terrifying turn for newlyweds Zach and Samantha McCall.,2014-01-08,89.0,4.4,216,14.741589,en,Matt Bettinelli-Olpin,"Allison Miller, Zach Gilford, Sam Anderson"
2074,Flirting with Disaster,"Adopted as a child, new father Mel Colpin (Ben Stiller) decides he cannot name his son until he knows his birth parents, and determines to make a cross-country quest to find them. Accompanied by his wife, Nancy (Patricia Arquette), and an inept yet gorgeous adoption agent, Tina (Tea Leoni), he departs on an epic road trip that quickly devolves into a farce of mistaken identities, wrong turns, and overzealous and love-struck ATF agents (Josh Brolin, Richard Jenkins).",1996-03-22,92.0,6.3,66,5.500324,en,David O. Russell,"Ben Stiller, Patricia Arquette, Téa Leoni"
1696,The Devil's Rejects,"The sequel to House of 1000 Corpses – the Firefly family are ambushed at their isolated home by Sheriff Wydell and a squad of armed men guns blazing – yet only Otis and his sister, Baby, manage to escape the barrage of bullets unharmed. Hiding out in a backwater motel, the wanted siblings wait to rendezvous with their errant father, Captain Spaulding, killing whoever happens to stand in their way.",2005-07-22,107.0,6.6,322,16.754452,en,Rob Zombie,"Sid Haig, Bill Moseley, Sheri Moon Zombie"
308639,Dope,"Malcolm is carefully surviving life in a tough neighborhood in Los Angeles while juggling college applications, academic interviews, and the SAT. A chance invitation to an underground party leads him into an adventure that could allow him to go from being a geek, to being dope, to ultimately being himself.",2015-06-19,103.0,7.2,691,29.761163,en,Rick Famuyiwa,"Shameik Moore, Kiersey Clemons, Tony Revolori"
22314,In Too Deep,A fearless cop is taking on a ruthless crimelord. He knew the risks. He just didn't know how far he would have to go.,1999-08-25,97.0,6.2,17,2.772178,en,Michael Rymer,"Omar Epps, LL Cool J, Nia Long"
2662,House of 1000 Corpses,Two teenage couples traveling across the backwoods of Texas searching for urban legends of serial killers end up as prisoners of a bizarre and sadistic backwater family of serial killers.,2003-04-11,89.0,6.0,306,19.301432,en,Rob Zombie,"Sid Haig, Bill Moseley, Sheri Moon Zombie"
77156,Alien Zone,"A man who is having an affair with a married woman is dropped off on the wrong street when going back to his hotel. He takes refuge out of the rain when an old man invites him in. He turns out to be a mortician, who tells him the stories of the people who have wound up in his establishment over the course of four stories.",1978-11-22,90.0,4.0,3,0.000372,en,Sharron Miller,"John Ericson, Ivor Francis, Judith Novgrod"
12573,A Serious Man,"A Serious Man is the story of an ordinary man's search for clarity in a universe where Jefferson Airplane is on the radio and F-Troop is on TV. It is 1967, and Larry Gopnik, a physics professor at a quiet Midwestern university, has just been informed by his wife Judith that she is leaving him. She has fallen in love with one of his more pompous acquaintances Sy Ableman.",2009-10-02,105.0,6.6,483,23.612409,en,Joel Coen,"Michael Stuhlbarg, Richard Kind, Fred Melamed"
44718,Get Low,"A movie spun out of equal parts folk tale, fable and real-life legend about the mysterious, 1930s Tennessee hermit who famously threw his own rollicking funeral party... while he was still alive.",2010-01-22,103.0,6.5,100,6.557643,en,Aaron Schneider,"Bill Murray, Sissy Spacek, Robert Duvall"
11342,Warlock,"A warlock flees from the 17th to the 20th century, with a witch-hunter in hot pursuit. A Warlock (Julian Sands) is taken captive in Boston, Massachusetts in 1691 by a witch-hunter Giles Redferne (Richard Grant).  He is sentenced to death for his activities, including the bewitching of Redferne's bride-to-be, but before the execution a demon appears and propels the Warlock forward in time to 20th century Los Angeles, California. Redferne follows through the portal. The Warlock attempts to assemble The Grand Grimoire, a Satanic book that will reveal the ""true"" name of God.  Redferne and the Warlock then embark on a cat-and-mouse chase with the Grand Grimoire, and Kassandra (Lori Singer), a waitress who encounters Giles while he's attempting to find Warlock.",1989-06-01,103.0,5.8,95,9.887662,en,Steve Miner,"Julian Sands, Lori Singer, Richard E. Grant"
241771,Beyond the Lights,"Noni Jean is a hot new rising star. But not all is what it seems, and the pressure causes Noni to nearly fall apart - until she meets Kaz Nicol, a promising young cop and aspiring politician who's been assigned to her detail. Can Kaz's love give Noni the courage to find her own voice and break free to become the artist she was meant to be?",2014-09-10,116.0,7.0,139,8.079046,en,Gina Prince-Bythewood,"Gugu Mbatha-Raw, Nate Parker, Minnie Driver"
34653,A Single Man,"Adapted from a 1964 novel of the same name, the film follows a day in the life of George Falconer, a British college professor reeling with the recent and sudden loss of his longtime partner. This traumatic event makes George challenge his own will to live as he seeks the console of close friend Charley who is struggling with her own questions about life.",2009-10-19,101.0,7.3,463,21.626288,en,Tom Ford,"Colin Firth, Julianne Moore, Nicholas Hoult"
11051,The Last Temptation of Christ,"Jesus, a humble Judean carpenter beginning to see that he is the son of God, is drawn into revolutionary action against the Roman occupiers by Judas -- despite his protestations that love, not violence, is the path to salvation. The burden of being the savior of mankind torments Jesus throughout his life, leading him to doubt. As he is put to death on the cross, Jesus is tempted by visions of an ordinary life married to Mary Magdalene.",1988-08-12,164.0,7.0,201,14.672151,en,Martin Scorsese,"Willem Dafoe, Harvey Keitel, Barbara Hershey"
14578,Outside Providence,"In this coming-of-age comedy, Tim Dunphy is leading a go-nowhere existence, spending his days smoking pot and hanging out with his best friend, Drugs Delaney. But Tim's lazy days of getting high are jettisoned after a brush with the law convinces his blue-collar dad to send him to a Connecticut prep school. The one saving grace of the new school is Jane, a fellow student Tim falls for immediately.",1999-08-16,96.0,5.6,30,2.627232,en,Michael Corrente,"Shawn Hatosy, Amy Smart, Alec Baldwin"
57825,Bride & Prejudice,"A Bollywood update of Jane Austen's classic tale, in which Mrs. Bakshi is eager to find suitable husbands for her four unmarried daughters. When the rich single gentlemen Balraj and Darcy come to visit, the Bakshis have high hopes, though circumstance and boorish opinions threaten to get in the way of romance.",2004-02-11,111.0,6.5,110,12.150871,en,Gurinder Chadha,"Aishwarya Rai Bachchan, Martin Henderson, Naveen Andrews"
9555,Rabbit-Proof Fence,"In 1931, three aboriginal girls escape after being plucked from their homes to be trained as domestic staff and set off on a trek across the Outback.",2002-02-04,94.0,6.8,84,2.128211,en,Phillip Noyce,"Everlyn Sampi, Tianna Sansbury, Laura Monaghan"
15581,Who's Your Caddy?,"When ""street smart"" rapper Christopher ""C-Note"" Hawkins (Big Boi) applies for a membership to all-white Carolina Pines Country Club, the establishment's proprietors are hardly ready to oblige him.",2007-07-27,93.0,3.8,18,2.881239,en,Don Michael Paul,"Mick Partridge, Big Boi, Sherri Shepherd"
13006,Split Second,"In a futuristic London, the rising sea levels mean that large areas are under feet of water. Hauer plays a cop who previously lost his partner to some strange creature. Now the creature is back and its after him.",1992-05-01,90.0,5.7,63,4.857028,en,Tony Maylam,"Rutger Hauer, Kim Cattrall, Michael J. Pollard"
16651,The Other Side of Heaven,"John H. Groberg, a middle class kid from Idaho Falls, crosses the Pacific to become a Mormon missionary in the remote and exotic Tongan island kingdom during the 1950's. He leaves behind a loving family and the true love of his life, Jean. Through letters and musings across the miles, John shares his humbling and sometimes hilarious adventures with ""the girl back home"", and her letters buoy up his spirits in difficult times. John must struggle to overcome language barriers, physical hardship and deep-rooted suspicion to earn the trust and love of the Tongan people he has come to serve. Throughout his adventure-filled three years on the islands, he discovers friends and wisdom in the most unlikely places. John H. Groberg's Tongan odyssey will change his life forever.",2001-04-12,113.0,6.7,14,2.206097,en,Mitch Davis,"Christopher Gorham, Anne Hathaway, Joe Folau"
4251,Veer-Zaara,"The story of the love between Veer Pratap Singh, an Indian, and Zaara Hayaat Khan, a Pakistani...a love so great it knows no boundaries...",2004-11-12,192.0,7.4,64,3.721858,hi,Yash Chopra,"Shah Rukh Khan, Preity Zinta, Rani Mukerji"
12400,Redbelt,"Is there room for principle in Los Angeles? Mike Terry teaches jujitsu and barely makes ends meet. His Brazilian wife, whose family promotes fights, wants to see Mike in the ring making money, but to him competition is degrading. A woman sideswipes Mike's car and then, after an odd sequence of events, shoots out the studio's window. Later that evening, Mike rescues an action movie star in a fistfight at a bar. In return, the actor befriends Mike, gives him a gift, offers him work on his newest film, and introduces Mike's wife to his own - the women initiate business dealings. Then, things go sour all at once, Mike's debts mount, and going into the ring may be his only option.",2008-04-07,99.0,6.4,76,5.091253,en,David Mamet,"Chiwetel Ejiofor, Tim Allen, Alice Braga"
39053,Cyrus,"With John's social life at a standstill and his ex-wife about to get remarried, a down on his luck divorcée finally meets the woman of his dreams, only to discover she has another man in her life - her son. Before long, the two are locked in a battle of wits for the woman they both love-and it appears only one man can be left standing when it's over.",2010-06-18,91.0,6.1,133,15.212569,en,Jay Duplass,"John C. Reilly, Jonah Hill, Marisa Tomei"
104896,A Dog Of Flanders,"Poor but happy, young Nello and his grandfather live alone, delivering milk as a livelihood, in the outskirts of Antwerp, a city in Flanders (the Flemish or Dutch-speaking part of modern-day Belgium). They discover a beaten dog (a Bouvier, a large sturdy dog native to Flanders) and adopt it and nurse it back to health, naming it Patrasche, the middle name of Nello's mother Mary, who died when Nello was very young. Nello's mother was a talented artist, and like his mother, he delights in drawing, and his friend Aloise is his model and greatest fan and supporter.",1999-08-27,96.0,6.4,6,0.838938,en,Kevin Brodie,"Jack Warden, Jeremy James Kissner, Jesse James"
14112,Auto Focus,"A successful TV star during the 1960s, former ""Hogan's Heroes"" actor Bob Crane projects a wholesome family-man image, but this front masks his persona as a sex addict who records and photographs his many encounters with women, often with the help of his seedy friend, John Henry Carpenter. This biographical drama reveals how Crane's double life takes its toll on him and his family, and ultimately contributes to his death",2002-10-18,104.0,6.1,56,7.051521,en,Paul Schrader,"Greg Kinnear, Willem Dafoe, Rita Wilson"
12271,Factory Girl,"In the mid-1960s, wealthy debutant Edie Sedgwick meets artist Andy Warhol. She joins Warhol's famous Factory and becomes his muse. Although she seems to have it all, Edie cannot have the love she craves from Andy, and she has an affair with a charismatic musician, who pushes her to seek independence from the artist and the milieu.",2006-12-29,90.0,6.2,81,11.400229,en,George Hickenlooper,"Sienna Miller, Guy Pearce, Hayden Christensen"
71859,We Need to Talk About Kevin,"The mother of a teenage sociopath who went on a high-school killing spree recalls her son's deranged behavior during childhood, as she deals with her grief.",2011-09-28,112.0,7.4,677,21.276864,en,Lynne Ramsay,"John C. Reilly, Tilda Swinton, Ezra Miller"
226354,The Christmas Candle,"Deep in the heart of the English countryside lies the enchanting village of Gladbury. Legend has it every 25 years an angel visits the village candlemaker and touches a single candle. Whoever lights this candle receives a miracle on Christmas Eve. But in 1890, at the dawn of the electric age, this centuries old legend may come to an end.",2013-11-22,100.0,5.8,8,1.799504,en,John Stephenson,"Hans Matheson, Samantha Barks, Lesley Manville"
48620,The Mighty Macs,"In the early 70s, Cathy Rush becomes the head basketball coach at a tiny, all-girls Catholic college. Though her team has no gym and no uniforms -- and the school itself is in danger of being sold -- Coach Rush looks to steer her girls to their first national championship.",2009-10-21,102.0,5.0,15,2.932784,en,Tim Chambers,"Carla Gugino, Ellen Burstyn, Marley Shelton"
33676,Losin' It,"Set in 1965, four Los Angeles school friends -- Woody, Dave, Spider and Wendell -- go on a series of misadventures when they head to Tijuana, Mexico, for a night of cruisin', causing trouble, and to lose their virginity.",1983-04-08,100.0,4.5,31,2.550045,en,Curtis Hanson,"Tom Cruise, Jackie Earle Haley, John Stockwell"
37080,Mother and Child,"The lives of three women have a commonality: adoption. Karen is a physical therapist who regrets that, as a teenager, she gave up her daughter for adoption. Elizabeth was an adopted child and is now a successful lawyer, but her personal life lacks warmth. Lucy and her husband have failed to conceive and now hope to adopt a baby to make their family complete.",2009-11-07,125.0,6.7,46,5.517597,en,Rodrigo García,"Naomi Watts, Samuel L. Jackson, Annette Bening"
25388,March or Die,"The French Foreign Legion, in the early 20s, is tasked to protect a group of Archaeologists in the middle east. After scenes depicting the hardship of day-to-day Foreign Legion life, and the ragtag collection of people who join, the local Arabs take offence at the Archaeologists and declare Jihad. A large battle takes place, with the inevitable last stand.",1977-09-08,107.0,6.2,16,3.829937,en,Dick Richards,"Gene Hackman, Terence Hill, Catherine Deneuve"
11687,The Visitors,"This outrageous time-travel comedy follows the misadventures of a wacky medieval knight (Jean Reno) and his faithful servant when they are accidentally transported to contemporary times by a senile sorcererMayhem rules as these 12th-century visitors try adapting to the wildly confusing modern world. To avoid being stuck here for good, however, they soon begin an all-out cosmic assault on their former castle -- now a luxury hotel -- in their quest to return to the past",1993-01-27,107.0,7.1,420,8.893676,fr,Jean-Marie Poiré,"Jean Reno, Valérie Lemercier, Christian Clavier"
39210,Somewhere,A hard-living Hollywood actor re-examines his life after his 11-year-old daughter surprises him with a visit.,2010-09-03,98.0,6.0,208,9.590373,en,Sofia Coppola,"Stephen Dorff, Chris Pontius, Erin Wasson"
30128,I Hope They Serve Beer in Hell,"Tucker decides to take an impromptu trip to celebrate his friend's bachelor party. He drags his friend into a lie with his fiancée, gets him into trouble and then abandons him in order to pursue a hilarious carnal interest. Tucker is disinvited to the wedding, and in order to get back in, Tucker has to find a way to balance his narcissism with the demands of friendship.",2009-09-25,106.0,5.7,20,7.155519,en,Bob Gosse,"Matt Czuchry, Jesse Bradford, Marika Dominczyk"
31535,Chairman of the Board,A surfer becomes the head of a major company.,1998-03-13,95.0,2.7,13,0.587276,en,Alex Zamm,"Scott 'Carrot Top' Thompson, Courtney Thorne-Smith, Larry Miller"
44835,Hesher,A young boy has lost his mother and is losing touch with his father and the world around him. Then he meets Hesher who manages to make his life even more chaotic.,2010-01-22,106.0,6.7,212,13.635828,en,Spencer Susser,"Joseph Gordon-Levitt, Natalie Portman, Rainn Wilson"
192134,Dom Hemingway,"After spending 12 years in prison for keeping his mouth shut, notorious safe-cracker Dom Hemingway is back on the streets of London looking to collect what he's owed.",2013-11-15,93.0,5.8,212,10.416332,en,Richard Shepard,"Jude Law, Demián Bichir, Richard E. Grant"
1956,Gerry,Two friends named Gerry become lost in the desert after taking a wrong turn. Their attempts to find their way home only lead them into further trouble.,2002-01-12,103.0,6.2,68,5.038953,en,Gus Van Sant,"Casey Affleck, Matt Damon"
24985,The Heart of Me,"Drama set in 1930s London with two sisters, Madeleine married to Rickie, and Dinah, who falls in love with him. Rickie and Dinah begin an affair which is to have repercussions throughout all their lives.",2002-01-01,96.0,7.7,5,1.498245,en,Thaddeus O'Sullivan,"Helena Bonham Carter, Olivia Williams, Paul Bettany"
306745,Freeheld,New Jersey car mechanic Stacie Andree and her police detective girlfriend Laurel Hester both battle to secure Hester's pension benefits after she was diagnosed with a terminal illness.,2015-10-02,103.0,7.1,164,8.184588,en,Peter Sollett,"Julianne Moore, Ellen Page, Steve Carell"
47088,The Extra Man,"THE EXTRA MAN is a sophisticated and moving comedy from filmmakers Shari Springer Berman and Robert Pulcini. THE EXTRA MAN follows Louis Ives (Paul Dano), a lonely dreamer who fancies himself the hero of an F. Scott Fitzgerald novel. When a deeply embarrassing incident forces him to leave his job at an exclusive Princeton prep school, Louis heads to New York City to make a fresh start. He quickly finds a 9 to 5 job at an environmental magazine, where he encounters an entrancing, green-obsessed co-worker Mary (Katie Holmes).",2010-08-01,108.0,5.9,29,2.26778,en,Shari Springer Berman,"Kevin Kline, Paul Dano, Katie Holmes"
110402,Hard to Be a God,"A group of scientists is sent to the planet Arkanar to help the local civilization, which is in the Medieval phase of its own history, to find the right path to progress. Their task is a difficult one: they cannot interfere violently and in no case can they kill. The scientist Rumata tries to save the local intellectuals from their punishment and cannot avoid taking a position. As if the question were: what would you do in God's place? Director's statement Aleksei wanted to make this film his entire life. The road was a long one. This is not a film about cruelty, but about love. A love that was there, tangible, alive, and that resisted through the hardest of conditions.",2013-02-27,170.0,6.7,41,3.120016,ru,Aleksey German,"Leonid Yarmolnik, Yuriy Tsurilo, Natalya Moteva"
27004,Ca$h,"A stroke of good luck turns lethal for Sam Phelan and his wife Leslie when they are faced with a life-changing decision that brings strange and sinister Pyke Kubic to their doorstep. As Pyke leads Sam and Leslie on a tumultuous adventure through the streets of Chicago, each are pulled deeper and deeper into a desperate spiral of deception and violence – all in the name of money.",2010-01-01,108.0,6.0,73,8.207425,en,Stephen Milburn Anderson,"Sean Bean, Chris Hemsworth, Victoria Profeta"
15013,Wah-Wah,"Set at the end of the 1960s, as Swaziland is about to receive independence from United Kingdom, the film follows the young Ralph Compton, at 12, through his parents' traumatic separation, till he's 14. The film is largely based on Richard E. Grant's own experiences as a teenager in Swaziland, where his father was head of education for the British government administration.",2005-08-17,120.0,6.3,8,2.356244,en,Richard E. Grant,"Gabriel Byrne, Emily Watson, Julie Walters"
8374,The Boondock Saints,"With a God-inspired moral obligation to act against evil, twin brothers Conner and Murphy set out to rid Boston of criminals. However, rather than working within the system, these Irish Americans decide to take swift retribution into their own hands.",1999-01-22,108.0,7.2,837,34.917447,en,Troy Duffy,"Willem Dafoe, Norman Reedus, Sean Patrick Flanery"
277519,Z Storm,"This is a story about the biggest financial fraud attempted in Hong Kong, directed at the Government of Hong Kong and involved all 7 million Hong Kong citizens... no one is free from the scheme. Within the four decades of guarding Hong Kong's financial integrity, the ICAC has never come across an opponent so huge and so well organized as in the Z Torrent file... shadowy figures from the underworld of South America, Italy and Europe all ready to plot against the estimated 150 million dollars of Hong Kong citizens' tax money which was pooled in a fund called the WELFARE FUND. High profile chartered accountants, high ranking law enforcers, power lawyers, the super entrepreneurs; they all have their shares of play but none can really grasp the big picture; they are there only for what they desire most.",2014-06-19,92.0,5.8,5,0.542814,cn,David Lam,"Louis Koo, Gordon Lam Ka-Tung, Dada Chan"
78381,Twixt,"A writer with a declining career arrives in a small town as part of his book tour and gets caught up in a murder mystery involving a young girl. That night in a dream, he is approached by a mysterious young ghost named V. He's unsure of her connection to the murder in the town, but is grateful for the story being handed to him. Ultimately he is led to the truth of the story, surprised to find that the ending has more to do with his own life than he could ever have anticipated.",2011-09-10,84.0,5.0,85,5.060656,en,Francis Ford Coppola,"Val Kilmer, Bruce Dern, Ben Chaplin"
164372,The Snow Queen,"The ice-cold Snow Queen wishes to turn the world into a frozen landscape, with no light, no joy, no happiness, and no free will. A young man, Kai, is rumored to be the son of a man who is the queen's only remaining threat. He is abducted and held captive in the queen's palace, and it's up to his sister, Gerda, to rescue him. Gerda journeys across an icy land, facing difficult obstacles and meeting wonderful new friends that help her in her quest to set Kai free, defeat the Snow Queen, and save the world from eternal frost.",2012-10-11,76.0,5.1,47,5.33861,ru,Vladlen Barbe,"Ivan Okhlobystin, Dmitriy Nagiev, Lyudmila Artemeva"
294512,Alpha and Omega: The Legend of the Saw Tooth Cave,"The Alphas and Omegas share a thrilling adventure after Runt discovers the Saw Tooth Cave. Runt finds a wolf in need and lends a helping paw. Stars Ben Diskin &amp; Kate Higgins.  American computer-animated action-comedy/fantasy film exclusively from Walmart. It is the fourth film in the Alpha and Omega franchise and the sequel to Alpha and Omega, A Howl-iday Adventure, and The Great Wolf Games.",2014-07-21,53.0,6.5,4,1.874783,en,Richard Rich,"Dee Dee Greene, Ben Diskin, Lindsay Torrance"
8879,Pale Rider,A small gold mining camp is terrorised by a ruthless land owner wanting to take their land. Clint Eastwood arrives riding a pale horse just as a young girl is praying to God to help the miners. He is revealed to be a preacher with mysterious and possible otherworldly origins who teams up with the miners to defeat the land owner and the corrupt sheriff.,1985-06-28,115.0,7.0,251,14.574995,en,Clint Eastwood,"Clint Eastwood, Michael Moriarty, Carrie Snodgress"
13001,Stargate: The Ark of Truth,"SG-1 searches for an ancient weapon which could help them defeat the Ori, and discover it may be in the Ori's own home galaxy. As the Ori prepare to send ships through to the Milky Way to attack Earth, SG-1 travels to the Ori galaxy aboard the Odyssey. The International Oversight committee have their own plans and SG-1 finds themselves in a distant galaxy fighting two powerful enemies.",2008-03-11,97.0,6.9,140,8.591387,en,Robert C. Cooper,"Ben Browder, Amanda Tapping, Christopher Judge"
9571,Dazed and Confused,"The adventures of a group of Texas teens on their last day of school in 1976, centering on student Randall Floyd, who moves easily among stoners, jocks and geeks. Floyd is a star athlete, but he also likes smoking weed, which presents a conundrum when his football coach demands he sign a ""no drugs"" pledge.",1993-09-24,102.0,7.4,583,26.181753,en,Richard Linklater,"Jason London, Rory Cochrane, Wiley Wiggins"
13649,High School Musical 2,"The East High Wildcats are ready to have the time of their lives. Troy (Zac Efron) is thrilled when he’s offered a job in a country club, but it’s all part of Sharpay’s (Ashley Tisdale) plot to lure him away from Gabriella (Vanessa Hudgens). How will it all turn out? All questions are answered on the night of the club’s Talent Show.",2007-08-17,104.0,6.1,843,21.01755,en,Kenny Ortega,"Zac Efron, Vanessa Hudgens, Ashley Tisdale"
325373,Two Lovers and a Bear,"Set in a small town near the North Pole where roads lead to nowhere, the story follows Roman and Lucy, two burning souls who come together to make a leap for life and inner peace.",2016-10-02,96.0,6.8,27,3.139294,en,Kim Nguyen,"Dane DeHaan, Tatiana Maslany, Gordon Pinsent"
334527,Criminal Activities,Four young men make a risky investment together that puts them in trouble with the mob.,2015-11-20,94.0,5.8,110,6.665164,en,Jackie Earle Haley,"Dan Stevens, John Travolta, Michael Pitt"
2211,Aimee & Jaguar,"Berlin 1943/44 (""The Battle of Berlin""). Felice, an intelligent and courageous Jewish woman who lives under a false name, belongs to an underground organization. Lilly, a devoted mother of four, though an occasional unfaithful wife, is desperate for love. An unusual and passionate love between them blossoms despite the danger of persecution and nightly bombing raids. The Gestapo is on Felice's trail. Her friends flee, she decides to sit out the war with Lilly. One hot day in August 1944, the Gestapo is waiting in Lilly's flat...",1999-02-10,125.0,6.3,20,2.832628,de,Max Färberböck,"Maria Schrader, Juliane Köhler, Johanna Wokalek"
